Category,Subcategory_1,Subcategory_2,Subcategory_3,Subcategory_4,Product Name,Date,Price,Quantity (kg|L),URL
Celler,Vins,Blancs,DO Emporda,,HEUS Vi blanc DO Emporda Km0,20241104,7.49,0.75L,https://www.compraonline.bonpreuesclat.cat/products/heus-vi-blanc-do-empordà-km0/28024
Celler,Vins,Blancs,DO Emporda,,ESPELT Vi blanc ecologic DO Emporda Km0,20241104,7.29,0.75L,https://www.compraonline.bonpreuesclat.cat/products/espelt-vi-blanc-ecològic-do-empordà-km0/26712
Celler,Vins,Blancs,DO Emporda,,ABELLA Vi blanc ecologic DO Emporda Km0,20241104,7.65,0.75L,https://www.compraonline.bonpreuesclat.cat/products/abella-vi-blanc-ecològic-do-empordà-km0/33683
Celler,Vins,Blancs,DO Emporda,,MARAGDA Vi blanc DO Emporda Km0,20241104,7.19,0.75L,https://www.compraonline.bonpreuesclat.cat/products/maragda-vi-blanc-do-empordà-km0/28412
Celler,Vins,Blancs,DO Emporda,,ESPELT Vi blanc ecologic DO Emporda Km0,20241104,8.95,0.75L,https://www.compraonline.bonpreuesclat.cat/products/espelt-vi-blanc-ecològic-do-empordà-km0/20464
Celler,Vins,Blancs,DO Costers del Segre,,RAIMAT Vi blanc eco DO Costers del Segre Km0,20241104,7.95,0.75L,https://www.compraonline.bonpreuesclat.cat/products/raimat-vi-blanc-eco-do-costers-del-segre-km0/27882
Celler,Vins,Blancs,DO Costers del Segre,,BUSCA-RAONS Vi blanc ecologic DO Costers del Segre,20241104,5.49,0.75L,https://www.compraonline.bonpreuesclat.cat/products/busca-raons-vi-blanc-ecològic-do-costers-del-segre/59561
Celler,Vins,Blancs,DO Costers del Segre,,RAIMAT CLAMOR Vi blanc ecologic Costers del Segre Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/raimat-clamor-vi-blanc-ecològic-costers-del-segre-km0/52078
Celler,Vins,Blancs,DO Costers del Segre,,BUSCA-RAONS Caixa vi blanc ecologic DO Costers del Segre km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/busca-raons-caixa-vi-blanc-ecològic-do-costers-del-segre-km0/36126
Celler,Vins,Blancs,DO Costers del Segre,,GOTIM Caixa de vi blanc DO Costers del Segre Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/gotim-caixa-de-vi-blanc-do-costers-del-segre-km0/58624
Celler,Vins,Blancs,DO Costers del Segre,,CASTELL DE RAIMAT Vi blanc eco DO Costers del Segre Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/castell-de-raimat-vi-blanc-eco-do-costers-del-segre-km0/52464
Celler,Vins,Blancs,DO Costers del Segre,,CASTELL DEL REMEI Caixa de vi blanc DO. Costers del Segre Km0 Oda,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/castell-del-remei-caixa-de-vi-blanc-do-costers-del-segre-km0-oda/58786
Celler,Vins,Blancs,DO Costers del Segre,,RAIMAT Caixa de vi blanc DO Costers del Segre Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/raimat-caixa-de-vi-blanc-do-costers-del-segre-km0/27361
Celler,Vins,Blancs,DO Costers del Segre,,RAIMAT CLAMOR Vi blanc ecologic Costers del Segre Km0,20241104,6.45,0.75L,https://www.compraonline.bonpreuesclat.cat/products/raimat-clamor-vi-blanc-ecològic-costers-del-segre-km0/24747
Celler,Vins,Blancs,DO Costers del Segre,,GOTIM Vi blanc DO Costers del Segre Km0,20241104,7.55,0.75L,https://www.compraonline.bonpreuesclat.cat/products/gotim-vi-blanc-do-costers-del-segre-km0/25332
Celler,Vins,Blancs,DO Costers del Segre,,MISSENYORA Vi blanc DO Costers del Segre Km0,20241104,14.95,0.7L,https://www.compraonline.bonpreuesclat.cat/products/missenyora-vi-blanc-do-costers-del-segre-km0/56559
Celler,Vins,Blancs,DO Costers del Segre,,CASTELL DEL REMEI Vi blanc DO. Costers del Segre Km0 Oda,20241104,11.95,0.75L,https://www.compraonline.bonpreuesclat.cat/products/castell-del-remei-vi-blanc-do-costers-del-segre-km0-oda/25147
Celler,Vins,Blancs,DO Terra Alta,,TAL COM RAJA Vi blanc DO Terra Alta Km0,20241104,6.65,0.75L,https://www.compraonline.bonpreuesclat.cat/products/tal-com-raja-vi-blanc-do-terra-alta-km0/39378
Celler,Vins,Blancs,DO Terra Alta,,VIA TERRA Vi blanc DO Terra Alta Km0,20241104,7.95,0.75L,https://www.compraonline.bonpreuesclat.cat/products/via-terra-vi-blanc-do-terra-alta-km0/07546
Celler,Vins,Blancs,DO Terra Alta,,CAP DE RUC Vi blanc DO Terra Alta km0,20241104,8.35,0.75L,https://www.compraonline.bonpreuesclat.cat/products/cap-de-ruc-vi-blanc-do-terra-alta-km0/00612
Celler,Vins,Blancs,DO Terra Alta,,CLOT D'ENCIS Caixa de vi blanc km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/clot-d-encis-caixa-de-vi-blanc-km0/46834
Celler,Vins,Blancs,DO Terra Alta,,BE NEGRE Vi blanc DO Terra Alta Km0,20241104,7.49,0.75L,https://www.compraonline.bonpreuesclat.cat/products/be-negre-vi-blanc-do-terra-alta-km0/18361
Celler,Vins,Blancs,DO Terra Alta,,LA PICOSSA Caixa de vi blanc DO Terra Alta Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/la-picossa-caixa-de-vi-blanc-do-terra-alta-km0/69280
Celler,Vins,Blancs,DO Terra Alta,,PROFECIA Caixa vi blanc DO Terra Alta Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/profecia-caixa-vi-blanc-do-terra-alta-km0/22080
Celler,Vins,Blancs,DO Terra Alta,,CASTELL FRARES Vi blanc DO Terra Alta Km0,20241104,4.85,0.75L,https://www.compraonline.bonpreuesclat.cat/products/castell-frares-vi-blanc-do-terra-alta-km0/31847
Celler,Vins,Blancs,DO Terra Alta,,CREVETA Caixa de vi blanc DO Terra Alta,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/creveta-caixa-de-vi-blanc-do-terra-alta/65590
Celler,Vins,Blancs,DO Terra Alta,,RAIG DE RAIM Caixa de vi blanc km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/raig-de-raïm-caixa-de-vi-blanc-km0/50269
Celler,Vins,Blancs,DO Terra Alta,,TAL COM RAJA Caixa de vi blanc DO Terra Alta Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/tal-com-raja-caixa-de-vi-blanc-do-terra-alta-km0/35900
Celler,Vins,Blancs,DO Terra Alta,,CASTELL FRARES Caixa de vi blanc DO Terra Alta Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/castell-frares-caixa-de-vi-blanc-do-terra-alta-km0/00838
Celler,Vins,Blancs,DO Terra Alta,,VIA TERRA Caixa de vi blanc DO Terra Alta,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/via-terra-caixa-de-vi-blanc-do-terra-alta/57272
Celler,Vins,Blancs,DO Terra Alta,,MASSALUCA Caixa de vi blanc DO Terra Alta Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/massaluca-caixa-de-vi-blanc-do-terra-alta-km0/76494
Celler,Vins,Blancs,DO Terra Alta,,LA PICOSSA Vi blanc DO Terra Alta Km0,20241104,7.99,0.75L,https://www.compraonline.bonpreuesclat.cat/products/la-picossa-vi-blanc-do-terra-alta-km0/09803
Celler,Vins,Blancs,DO Terra Alta,,RAIG DE RAIM Vi blanc DO Terra Alta Km0,20241104,6.99,0.75L,https://www.compraonline.bonpreuesclat.cat/products/raig-de-raïm-vi-blanc-do-terra-alta-km0/84790
Celler,Vins,Blancs,DO Terra Alta,,CLOT D'ENCIS Vi blanc DO Terra Alta Km0,20241104,4.39,0.75L,https://www.compraonline.bonpreuesclat.cat/products/clot-d-encis-vi-blanc-do-terra-alta-km0/07580
Celler,Vins,Blancs,DO Terra Alta,,PROFECIA Vi blanc DO Terra Alta Km0,20241104,2.79,0.75L,https://www.compraonline.bonpreuesclat.cat/products/profecia-vi-blanc-do-terra-alta-km0/39761
Celler,Vins,Blancs,DO Terra Alta,,VENT DEL MAR Vi blanc DO Terra Alta ecologic Km0,20241104,6.35,0.75L,https://www.compraonline.bonpreuesclat.cat/products/vent-del-mar-vi-blanc-do-terra-alta-ecològic-km0/22899
Celler,Vins,Blancs,DO Terra Alta,,CREVETA Vi blanc DO Terra Alta Km0,20241104,3.49,0.75L,https://www.compraonline.bonpreuesclat.cat/products/creveta-vi-blanc-do-terra-alta-km0/14833
Celler,Vins,Blancs,DO Terra Alta,,GR-171 Vi blanc DO Terra Alta,20241104,7.99,0.75L,https://www.compraonline.bonpreuesclat.cat/products/gr-171-vi-blanc-do-terra-alta/32936
Celler,Vins,Blancs,DO Terra Alta,,MASSALUCA Vi blanc DO Terra Alta Km0,20241104,9.95,0.75L,https://www.compraonline.bonpreuesclat.cat/products/massaluca-vi-blanc-do-terra-alta-km0/10534
Celler,Vins,Blancs,Altres DO,,PERRO FLACO Vi blanc DO Rueda,20241104,4.95,0.75L,https://www.compraonline.bonpreuesclat.cat/products/perro-flaco-vi-blanc-do-rueda/83505
Celler,Vins,Blancs,Altres DO,,MAYOR CASTILLA Vi blanc verdejo DO Rueda,20241104,2.79,0.75L,https://www.compraonline.bonpreuesclat.cat/products/mayor-castilla-vi-blanc-verdejo-do-rueda/60524
Celler,Vins,Blancs,Altres DO,,ELS NANOS Vi blanc DO Conca de Barbera ecologic Km0,20241104,5.95,0.75L,https://www.compraonline.bonpreuesclat.cat/products/els-nanos-vi-blanc-do-conca-de-barberà-ecològic-km0/21193
Celler,Vins,Blancs,Altres DO,,ALTO ACIN Vi blanc DO Rueda,20241104,6.65,0.75L,https://www.compraonline.bonpreuesclat.cat/products/alto-acin-vi-blanc-do-rueda/24052
Celler,Vins,Blancs,Altres DO,,LA NIMFA Vi blanc DO.Conca Barbera ecologic Km0,20241104,7.75,0.75L,https://www.compraonline.bonpreuesclat.cat/products/la-nimfa-vi-blanc-do-conca-barberà-ecològic-km0/45049
Celler,Vins,Blancs,Altres DO,,PACO & LOLA Vi blanc albarinyo DO Rias Baixas,20241104,11.99,0.75L,https://www.compraonline.bonpreuesclat.cat/products/paco-lola-vi-blanc-albarinyo-do-rias-baixas/41614
Celler,Vins,Blancs,Altres DO,,LEGARIS Vi blanc DO Rueda,20241104,5.99,0.75L,https://www.compraonline.bonpreuesclat.cat/products/legaris-vi-blanc-do-rueda/56968
Celler,Vins,Blancs,Altres DO,,MAYOR CASTILLA Caixa de vi blanc DO Rueda,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/mayor-castilla-caixa-de-vi-blanc-do-rueda/32326
Celler,Vins,Blancs,Altres DO,,MONTBLANC Caixa de vi blanc DO Conca de Barbera Km0,20241104,,4.5L,https://www.compraonline.bonpreuesclat.cat/products/montblanc-caixa-de-vi-blanc-do-conca-de-barberà-km0/00191
